Actual Rating,Predicted Rating
3.6,3.216666667
3.9,3.9
3.4,3.366666667
3.3,3.3
3.1,3.28
3.5,3.5
4.5,4.5
4.7,4.7
3.7,3.7
4.9,4.883333333
3.4,3.5
3.6,3.65
4.1,4
3.8,3.5
3.4,3.2
3.5,3.25
3.9,3.95
2.4,2.28
4.6,4.6
3.8,3.8
3.5,3.5
3.5,3.585714286
3.4,3.407692308
4.1,4.171428571
3.9,3.9
3.6,3.65
4.4,4.4
3.8,3.8
2.6,3.6
3.2,3.24
4,3.885714286
3.1,3.4
3.8,3.842857143
4.7,4.366666667
3.3,4
4,3.95
3.5,3.5
2.7,3.433333333
3.8,3.68
2.9,3.78
3.9,3.033333333
3.5,3.05
4,4
4.5,4.5
3,3
3.5,3.5
4.7,4.642857143
3.8,3.8
3.9,3.9
3.6,3.625
3.9,3.9
2.7,4.1
3.9,3.9
3.7,3.64
3.7,3.733333333
4.4,4.475
2.9,3.083333333
4.2,4.18
3.7,3.675
3.5,3.5
4,3.94
4.1,4.1
3.8,3.8
3.4,3.4
2.9,3.371428571
2.9,3.475
4.3,4.225
3.8,3.8
4.4,4.32
3.9,3.85
4.5,4.5
2.8,3.785714286
3.8,3.72
3.8,3.8
3.3,3.5
3.7,3.7
3.6,3.3
3.9,3.9
3.5,3.6
3.4,3.4
3.8,3.8
3.9,3.928571429
2.6,3.733333333
3.9,3.9
4.3,4.35
4.5,4.5
4.5,4.5
3.6,3.725
4.3,4
2.9,3.125
4.2,4.2
2.8,2.8375
4.3,4.3
3.7,3.85
3.2,3.2
3.8,3.8
3.4,3.34
3.6,3.383333333
3,3
3.4,3.414285714
3.2,3.533333333
3.8,3.88
2.5,2.525
4.3,4.2
2.9,2.9
3.7,3.78
4.2,4.166666667
3.3,4.166666667
3.5,3.5
3.7,3.7
3.1,2.966666667
4.4,4.425
3.9,3.9
4,4
3.9,4.02
3.3,3.3
3.8,3.8
3.4,3.4
3.5,3.44
3.5,3.466666667
3.6,3.6
3.6,3.783333333
4.1,3.883333333
3.7,3.7
4.3,4.275
4,3.925
3.7,3.66
3.2,3.2
4,4.175
3.1,3.9
4.3,4.266666667
3.6,3.66
3.8,3.7125
3.6,3.55
3.8,3.8125
4.5,4.042857143
3.9,3.9
4.4,4.4
3.3,3.283333333
3.7,3.72
3.3,3.275
3.4,3.4
3.1,3.175
3.7,3.7
3.3,3.3
4.2,4.2
4.1,4.033333333
3.7,3.76
3.8,3.825
3.7,3.62
4.1,4.1
3.8,3.783333333
4.1,3.7
3.9,3.9
2.6,3.733333333
3.7,3.7
3.1,3.1
3.8,3.828571429
3,3
3.6,3.6
2.6,2.542857143
3.6,4.1
3.7,3.488888889
3.2,3.2
4.1,4.18
4.1,4.1
4.6,4.6
3.5,3.233333333
3.7,3.7
3.9,3.9
3.3,3.35
4.1,4.05
3.4,3.26
3.7,3.8
4,3.988888889
3.5,3.55
3.9,3.9
3.4,3.4
4.1,4.1
3.9,3.875
3.8,3.8
3.6,3.6
2.7,3.5625
2.8,3.314285714
2.9,3.22
3.6,3.528571429
4.1,4.175
4.1,4.1
4.1,4.1
3.5,3.916666667
4.3,4.3
3.8,3.64
2.7,2.9
3.9,3.9
4,4.14
3.8,3.775
2.4,2.52
3.9,3.728571429
3.2,3.333333333
3,3.544444444
4.3,4.3
3.4,3.4
3.8,3.857142857
4.1,4.1
3.9,3.9
4.3,4.3
3.9,3.9
3.3,3.325
3.2,3.16
3.6,3.6
3.6,3.685714286
4.5,4.5
4,4.033333333
4.2,3.4
3.8,3.7
4,4
3.9,3.8
3.8,3.8
3.6,3.675
3.5,3.06
3.6,3.685714286
4,3.728571429
3.5,3.166666667
3.3,3.291666667
4,3.942857143
3.7,3.683333333
3.1,3.34
3.6,3.6
4.1,4.1
3.7,3.72
3.9,3.9125
3.6,3.566666667
3.2,3.175
4.4,4.4
3.8,3.485714286
4.3,4.15
3.8,3.8
3.1,3.2
3.5,3.5
4,4
3.6,3.6
3.9,3.94
4,4.1
3,3.066666667
3.7,3.675
3.8,3.8
4.1,4.1
3.2,3.2
3.5,3.06
3.8,3.825
4,4.025
4.3,4.185714286
3.8,3.84
3.9,3.9
3.4,3.4
3.1,3.077777778
4.2,4.2
3.8,3.8
2.9,3.22
4.5,4.5
3.4,3.32
4.4,4.4
3.8,3.714285714
3.4,3.4
4,4.2
3.7,3.428571429
4.1,4.183333333
3.8,4
3.6,3.6
3.6,3.6
3.3,3.422222222
4,4.02
3.7,3.342857143
4.2,4.2
3.8,3.8
4,3.75
3.3,3.3
3.3,3.316666667
4,4
3.8,3.72
3.2,3.2
4.1,4.1
3.5,3.422222222
4.5,4.5
4,4
4,2.48
3.9,4.055555556
3.1,3.88
3.6,3.6
3.4,3.4
3.6,3.6
4.7,4.76
3.4,3.425
3.7,3.64
3.5,3.4
4.2,4.2
3.5,3.28
4.3,4.3
3.6,3.614285714
3.7,3.7
4.2,4.2
4.5,4.5
4,3.95
4.1,4.1
4.5,4.5
4.1,4.1
3.3,3.3
4.5,4.5
3.7,3.7
3.4,3.442857143
4.1,3.9
4.2,4.18
3.1,3.175
3.8,3.86
3.7,3.7
4.2,4.15
3.9,3.9
4.1,4.1
2.9,2.9
3.5,3.5
3.2,3.385714286
3.5,3.475
4.3,4.3
3.6,3.48
3.8,3.825
3.3,3.375
4.2,4.1
4.3,4.185714286
4,4
4.3,4.22
3.7,3.7
3.3,3.3
3.3,3.3
3.9,3.66
3.9,3.9
3.3,2.975
4.6,4.6
3.2,3.62
4.6,4.375
3.8,3.8
4,3.84
3.9,3.9
3.2,3.2
4,3.911111111
4,3.85
3.4,3.342857143
4.2,4.2
3.6,3.933333333
3.2,3.48
3.9,4.05
3.4,3.4
3.8,3.92
3.9,3.9
3.8,3.45
4.1,4.1
4,4
3.4,3.65
3.9,3.9
4,4
4.7,4.7
3.7,3.14
4,3.828571429
3.1,2.828571429
4.3,4.3
3.9,3.9
3.6,3.583333333
3.7,3.55
3.5,3.58
3.2,3.525
4.1,4.1
3.3,3.3
3.4,3.4
3.7,3.7
3.3,3.475
3.6,3.6
3.1,3.35
4.8,4.8
3.4,3.407142857
3.6,3.66
4.2,4.2
3,3.1
3.6,3.6
4.2,4.2
4,4
4.2,4.2
3.8,3.8
4,4
4,3.975
3.8,3.725
3.7,3.41
3.1,4
3.8,3.8
3.8,3.8
4.1,4.1
3.4,3.47
3.5,3.5
4,3.925
3.8,3.8
3.4,3.5
4,3.9
3.7,3.7
3.1,3.05
3.3,3.3
3.5,4
3.6,3.6
4,3.55
3.8,3.725
3.8,3.8
4.3,4.34
4.2,4.257142857
3.9,3.92
3.7,3.7
4.1,4.1
3.3,3.3
4.3,4.3
3.1,2.957142857
4,4
3.1,3.14
3.2,3.175
3.5,3.283333333
3.8,3.8
3.4,3.325
4.2,4.157142857
3.1,3.266666667
3.5,3.34
3.3,3.3
3.3,3.3
3.6,3.55
3.7,3.333333333
3.3,3.325
4.6,4.6
3.7,3.7
3.2,3.1
4.1,4.075
4.4,4.475
3.4,3.4
3.2,3.4
3.3,3.225
4.3,4.24
4.1,4.02
4,4
3,2.942857143
4.3,4.3
3.7,3.425
3.7,3.7
3.8,3.775
3.2,3.38
3.9,3.9
3.3,3.3
4.1,4.042857143
4.1,4.1
3.6,3.6
2.8,3.083333333
3.5,3.55
4.3,4.3
3.3,3.275
4,3.95
4.2,4.057142857
3.9,3.6375
4.7,4.7
3.3,3.3
4,4
3.4,3.4
3.8,3.82
3.8,3.8
4.5,4.5
4.2,4.18
4,4.033333333
4.7,4.25
3.9,3.7
2.8,2.8
4.6,4.6
3.2,3.7
3.5,3.571428571
4.1,4.1
3.2,3.2
4.2,4.14
2.2,2.28
4,4
3.7,3.7
2.9,2.942857143
3.9,3.9
3.9,3.871428571
3.8,3.825
4.5,4.475
3.8,3.8
3.3,3.3
3.9,3.9
4.1,4.15
3.8,3.822222222
3.4,3.4
3.5,3.5
3.2,2.933333333
3,3.383333333
4.1,4.26
3.8,3.8
3.7,3.725
3.5,3.41
4,4
4,3.95
4.3,4.3
3.6,3.525
3.5,3.5
4,4
3.6,3.6
3.2,3.2
3.6,3.48
3.5,3.2
2.7,2.957142857
4,3.728571429
4.3,4.3
3.4,3.2
2.4,2.428571429
3.8,3.8
3.3,3.414285714
3.7,3.7
3.9,3.9
3.4,3.492857143
3.6,3.6
4,3.975
3.1,3.1
4.4,4.475
3.4,3.042857143
4.2,4.2
3.6,3.96
4.4,4.3
4.2,4.2
3.8,3.65
3.8,3.84
3.1,3.1
3.3,3.25
3.4,3.3
3.2,3.066666667
4,3.933333333
3.7,3.78
4,3.942857143
3.4,3.4
3.3,3.3
4,3.975
4.3,4.3
3.7,3.683333333
3.8,3.716666667
2.7,3.257142857
3.2,3.116666667
3.5,3.457142857
3.3,3.2
3.1,3.1
3.8,3.5
3.4,3.1
3.8,3.8
3.2,3.4
3.5,3.5
3.5,3.65
4.1,4.05
4.6,4.18
3.5,3.8
4.7,4.7
4.2,4.183333333
3.2,3.16
3.3,3.3
3.5,3.5
3.6,3.575
3.5,3.78
3.8,3.807142857
3.8,3.8
3.7,3.7
2.8,2.785714286
4.3,4.3
3.4,3.425
3.1,3.7
4.3,4.3
3.2,3.2
2.6,3.1
3.7,3.7
3.1,3.383333333
3.3,3.42
3.9,3.82
4.2,4.2
3.1,3.2
3.1,3.1
3.5,3.5
3.1,3.1
4,3.822222222
3.9,3.8
4.5,4.5
3.7,3.175
3.7,3.7
3,3
4.3,4.214285714
4.1,3.225
3.3,3.58
4.3,4.3
4.1,4.042857143
4.1,4.1
3.7,3.7
3.7,3.7
3.8,3.925
3.9,3.9
3.8,3.72
3.3,3.3
3.7,3.6
4.4,4.4
2.8,2.9
3.9,3.9
4.4,4.4
3.8,3.716666667
3.3,3.133333333
3.9,3.9
3.6,3.5125
4.4,4.4
2.9,2.98
4.2,4.2
4,3.875
4.2,4.2
2.7,2.85
3.4,3.36
4.1,4.1
2.4,2.4
4,3.925
2.7,2.9
3.4,3.4
3.6,3.642857143
3.2,3.25
4,4
4,4.214285714
3.6,3.6
2.9,3.016666667
3.6,3.485714286
3,3.175
4.1,4.1
2.8,2.745454545
3.5,3.5
3.1,3.183333333
3.7,3.7
3.2,3.266666667
2.6,3.057142857
4.1,4.1
3.9,3.866666667
3.7,3.72
3.6,3.590909091
3.6,3.625
4,3.9
4.2,4.2
4,4
3.7,3.6
3,3
3.2,3.45
3.6,3.6
3.9,3.911111111
3.7,3.75
2.5,2.5
3.6,3.475
3.2,3.2
4.1,4.033333333
3.1,3.5
3.5,3.528571429
3.7,3.7
3.5,3.5
4.1,4
3,3
2.9,3.15
3.3,3.84
3.3,3.2625
3.6,3.6
4.4,4.425
4.1,4.1
3.8,3.8
4.4,4.4
3.7,3.66
3.8,3.85
3.5,3.5
3.9,3.9
3.7,3.716666667
3.7,3.7
3.4,3.514285714
