Actual Rating,Predicted Rating
4.2,4.172712966
4.2,4.188253928
3.5,3.475281057
3.9,3.785841586
2.7,3.174875901
3.5,3.358263425
3.2,3.460986172
3.8,3.772692206
3.6,3.582779892
4.1,4.099942939
3.4,3.421749293
3.9,3.887929053
3.6,3.583880581
3.6,3.532021207
4,4.11335667
3.2,3.20474988
3.2,3.255045168
3.4,3.373810788
3.9,3.884089762
3.4,3.412999957
4.6,4.590381084
4,4.048130537
4.1,4.05906614
4.1,4.062342798
3.9,3.874770748
3.6,3.596328898
4.2,4.203200302
3,3.224267082
3.2,3.451357243
3.4,3.322895048
3.1,3.142410534
3.5,3.590973281
3.2,3.299003647
3.5,3.452406136
3.3,3.3076428
4.5,4.382142411
3.6,3.582182767
3,3.405546238
3.9,3.855052298
3.2,3.297927034
4.2,4.215539458
3.3,3.402681271
3.3,3.404871314
3.9,3.901959463
3.3,3.295976215
3.9,3.896099403
3.9,3.806892034
4.3,4.249301443
3.4,3.393476593
3.6,3.605807943
3.8,3.801282076
3.5,3.499472563
3.2,3.204617737
4.4,4.401258701
3.7,3.766614401
4.1,4.058655406
3.7,3.738356019
3.2,3.232122924
3.6,3.465987572
4,3.963710604
3.9,3.899056467
4.2,4.196299312
3.9,3.889858437
3.4,3.37617841
3.7,3.716657093
3.9,3.864390151
3.5,3.49922217
3.2,3.269080384
3.6,3.65670142
3.7,3.315383659
3,3.220800469
3,3.371180526
4,4.006132286
3.6,3.57340816
4.2,4.199588388
4.3,4.251892715
3.2,3.445320531
3.8,3.701033065
2.7,2.937220406
3.3,3.388083819
4,4.056432714
3.6,3.470869292
3.9,3.877462106
3.9,3.764773373
3.6,3.596479043
2.9,3.01177417
3.8,3.755234246
4.1,4.067870819
3.9,3.808689138
3.7,3.642090156
3.2,3.297150841
3.4,3.421749293
3.5,3.462420029
3.8,3.800468966
3.5,3.474061909
4.4,4.397541152
3.7,3.731073236
3.5,3.462487501
2.8,2.7447388
3.9,3.886269029
4.4,4.397666467
4.3,4.276882337
4.1,4.047524671
3.3,3.364383799
4.6,4.514142717
3.2,3.203119691
3.8,3.779963421
3.1,3.28759847
4.2,4.200674497
3.9,4.005220148
4,3.937626152
4,3.984574009
4.3,4.28008867
3.8,3.728993947
3.9,3.923227389
4.1,4.096078756
2.8,3.406267081
4.2,4.082386161
3.8,3.797433425
3.4,3.327182117
3.1,3.274727792
3.7,3.502398813
3,3.059831737
3.7,3.629703046
2,2.275562469
3.6,3.559891426
3.3,3.284389512
3.5,3.46461587
2.9,3.496182576
3.8,3.871152015
2.9,2.918754689
3.4,3.387248935
3.3,3.627394824
3.3,3.325963018
4.3,4.277380024
4,3.708989399
3.5,3.43378256
3.6,3.582896618
4.2,4.178073693
4.4,4.398329917
3.6,3.698148727
3.2,3.234659476
3.9,3.583686058
4.3,4.29279372
3.4,3.268385502
2.7,3.005571265
4.1,4.099398631
4.1,4.123717218
3.9,3.767324599
4.4,4.402159913
3.4,3.495033895
3.9,3.917093532
3.4,3.394970625
3.2,3.270357589
4.4,4.375678986
3.2,3.342097122
3.3,3.306449946
4.2,4.182537515
3.5,3.56967999
3.5,3.498735376
3,3.478036322
3.9,3.815552312
2.7,2.758057248
2.7,3.539704452
4,3.967945172
4.1,4.134509038
3.9,3.930635874
4.1,4.117695914
3.5,3.472469736
4.2,4.159087497
3.4,3.393065978
4.2,4.243131297
3.5,3.519224611
4,3.986899652
3.4,3.521342898
3.7,3.701436516
4.1,4.100101858
3.8,3.73195522
3.9,3.562582138
4.3,4.23274129
3.2,3.211721958
3.6,3.600782047
3.6,3.406417977
3.7,3.701215637
3.4,3.311493596
3.9,3.908021629
4,3.944830893
3.5,3.45137765
3.7,3.581564828
4.3,4.295702704
3.3,3.304477572
3.9,3.624527851
4.1,4.082382645
3.7,3.66774294
3.7,3.70127297
3.2,3.289445444
4,3.895808493
3.5,3.483658059
4.2,4.172955542
3.2,3.192795241
3.9,3.841820456
3.7,3.679961059
3.3,3.47788667
3.9,3.870361719
3.2,3.232141216
2.4,3.282675513
3.3,3.216373522
3.7,3.697740185
3.5,3.337163847
3.8,3.728114037
3.4,3.40287007
3.4,3.377652103
3.1,3.112644422
3.6,3.595131735
2.8,3.305384295
3.4,3.410163427
3.9,3.867002159
3.7,3.785505281
3.8,3.786015185
4.1,4.100359729
4.3,4.297956949
4,3.932292965
3.6,3.603110032
3.9,3.897569437
3.2,3.396593063
3.8,3.872417819
4,3.999195258
4.1,4.07201589
3.3,3.287620676
2.9,3.155021433
3.7,3.733276628
3.2,3.201063359
4,3.994950086
3.9,3.829247439
3.1,3.117813646
3.7,3.453264794
3.8,3.377988075
3.9,3.705927757
3.4,3.357883196
3.5,3.482056855
3.4,3.389482176
4.1,4.107053518
3.5,3.328601286
3.8,3.777141415
3.2,3.26691382
3.7,3.645739719
4.1,4.087712136
3.8,3.778509511
3.7,3.663978369
4,3.998497227
4.1,4.10545642
3.1,3.250498346
3.2,3.249191125
4,4.002002838
3.9,3.888528315
4.1,3.540453416
3.7,3.378591264
2.9,2.925300638
3.1,3.199921273
3.3,3.336364214
4,3.996438036
4,3.96797234
4.9,4.87295652
3.4,3.482422271
3.9,3.884120775
3.6,3.49724176
3.4,3.401233475
3.6,3.594501186
2.8,2.905960469
3.7,3.516972254
2.9,3.467792193
3.4,3.39444754
2,2.275562469
3.1,3.048867767
3.9,3.915480056
4,4.0508321
3,3.299788803
4.2,4.158366101
3.9,3.905662195
3.4,3.391530471
4.1,4.102638115
4.5,4.530107743
4.1,4.074525511
4.3,3.666602295
3.3,3.281590033
4.2,4.225436546
4.2,4.188468134
4.2,4.039437072
3.1,3.181612812
2.9,3.143284034
3.6,3.568327122
3.9,3.85505578
4,3.631876955
3.4,3.419602355
4.2,4.200033278
3.7,3.699507575
3.7,3.633103701
3.2,3.308037328
3.3,3.378340994
3.6,3.716068912
3.9,3.845238972
3.8,3.473392804
3.8,3.635574746
3.9,3.8904499
4.1,4.09114227
4.1,3.968608074
3.4,3.407487687
3.6,3.567759698
3,3.287330144
3.2,3.213284301
3.5,3.432555564
4.1,4.03837171
3.2,3.207183251
3.3,3.254197553
4,3.905965366
3.7,3.437192823
3.8,3.780798977
3.8,3.798362165
3.5,3.306882955
4,3.973418182
3.3,3.435100939
3.9,3.792437171
2.9,3.070992437
3.7,3.591494334
3.8,3.79360745
3.7,3.567945186
4.1,4.083459285
3.6,3.590530235
3.8,3.632431733
3.7,3.660632585
4.1,4.080085582
3.9,3.853183602
3,3.233975031
3.1,3.098287544
3.2,3.229279332
3.9,3.883566095
4.2,4.18515366
3.6,3.540607511
4.2,4.039437072
3,3.183109212
2.7,3.144532467
3.9,3.613908385
3.2,3.40436089
4.1,4.108541597
3.8,3.798281062
3.9,3.885531112
3.5,3.424531952
4.1,4.100371553
3.3,3.323107351
3.4,3.53247362
3.6,3.538242761
4,3.997386143
4.6,4.30856888
3.7,3.545903107
4.2,4.229909169
4.3,4.24413364
4.1,4.088266752
3.3,3.529663825
4.3,4.27971535
3.4,3.386011428
3.2,3.147050248
3.3,3.280687561
3,3.086223294
3.3,3.266302329
3.6,3.471380473
4.3,4.300077534
3.3,3.290737593
4.4,4.406188055
4.3,4.119699359
3.8,3.787588076
4.7,4.63461918
3.8,3.783546441
3.5,3.470665495
4.2,4.192476432
3.9,3.984716747
3.4,3.40179869
3.3,3.335550125
3.8,3.721757734
3.7,3.632046507
4.1,4.288643512
4.3,4.303712158
3.4,3.37688054
4,3.997549398
3.2,3.270692596
3.9,3.886312749
3.5,3.499915137
4.2,4.16003389
3.6,3.513336054
3.6,3.617005481
3.8,3.797133558
3.5,3.49275249
3.6,3.61052496
4.3,4.27120951
3.7,3.684006509
3,3.324515058
3.5,3.507225029
3.9,3.900645888
4.5,4.407592957
3,3.422164904
4.2,3.968068295
3.5,3.402598226
3.6,3.596396501
4.3,4.251892715
3.3,3.227069079
3.6,3.561252365
4.2,4.18928859
3.7,3.710570845
4.2,4.187872975
3.8,3.518326316
3.2,3.31224087
3.4,3.48704495
3.4,3.25452016
4.2,4.209905449
3.9,3.994154893
4.6,4.634676768
4.2,4.192375195
3.1,3.110648652
3.8,3.773323965
4,4.00597199
3.5,3.507036269
4.4,4.444906745
3.4,3.415933225
3.7,3.721677762
3.5,3.496353968
4.1,4.084283871
3.2,3.387981904
3.1,3.093969063
3.7,3.666707802
3.2,3.22606947
3.3,3.262076652
3.7,3.767813631
3.2,3.371782764
3.4,3.295207256
3.2,3.164900949
3.5,3.508700515
3.5,3.209006173
3.7,3.677726595
4,3.843577014
3.4,3.450091351
3.8,3.818938799
2.7,2.775502225
4.4,4.413057656
3.5,3.50242428
3.4,3.407832667
3.8,3.753180882
3.7,3.679052289
4,3.712142425
3.6,3.584338691
4.3,4.260616072
3.7,3.634586036
3.4,3.389336875
3.4,3.356713263
3.9,3.919056668
4.3,4.28397537
4.4,4.392706357
3.4,3.391532502
4,3.990806136
3.2,3.222554219
3.9,3.922649108
3.1,3.272123683
3.4,3.374457438
3.4,3.321936282
2.9,3.223794112
3.7,3.940767582
3.3,3.294613186
3.7,3.678519838
3.3,3.309073266
3.3,3.3015077
4.5,4.500548045
3.6,3.558402264
3.1,3.222692914
3.2,3.275074615
4,3.84747846
3.8,3.797345278
4.2,4.139051757
3.3,3.283990615
4.3,4.226908452
4,4.025954176
4.4,4.46064966
3.3,3.296742316
3.6,3.542819825
2.9,3.164657326
3.6,3.547142386
3,3.075550825
4,3.903535131
3.2,3.376723606
3.8,3.758655751
3.9,3.900892706
4.5,4.499482426
4.2,4.220428264
3.5,3.462256795
3.1,3.152482265
3.6,3.612334944
3.6,3.534041934
3.6,3.556858262
4.3,4.306808863
3.8,3.79912035
4,4.01886722
3.4,3.451587591
4.1,3.76622725
4.1,4.081014418
2.7,3.380582416
3.6,3.47403698
3.5,3.479611822
4.5,4.489417841
3.2,3.2941119
4,3.772701506
3.5,3.499998628
2.4,3.015501205
3.5,3.4267871
4,3.876868342
3.8,3.61215706
4.1,3.978370816
3.9,3.896006617
4.3,4.315223072
3.9,3.898639873
3.5,3.408441911
4.1,4.05906614
3.3,3.293521392
4.4,4.404270329
3.1,3.209944418
2.8,3.31440189
3.9,3.912081282
3.4,3.284508046
4,4.029029254
3.5,3.480419215
4.2,4.190688659
3.8,3.788387279
3.3,3.562699323
3.5,3.545672149
3.1,3.125736611
3.7,3.684725124
3.7,3.672919402
3.8,3.776652257
4.1,4.102628365
3.8,3.51742862
3,3.032146189
3.7,3.769187191
3.1,3.524543289
3.5,3.604996038
4.1,4.072947732
4.2,4.234102705
3.8,3.759168234
3.7,3.674441124
3.6,3.511353936
2.8,3.267251825
4.3,4.307700413
2.8,2.838209055
3.6,3.560707245
4,3.993238084
3.3,3.314316722
3.2,3.131642121
3.6,3.544121948
3.9,3.537716313
3.2,3.28321876
3.4,3.333598871
4.4,4.480252058
3.6,3.492885195
3.7,3.678932825
4,4.012243564
3.4,3.384235058
3.9,3.820779699
4.2,4.184573834
3.9,3.898376501
3.7,3.638150566
3.8,3.796407452
2.7,3.293263622
4.3,4.300952332
3.8,3.81713381
4.1,3.771526188
4.1,4.13842936
4.1,4.093994392
4.4,4.408692036
3.7,3.697258569
4,3.846020929
3.2,3.355711366
2.9,3.185613734
3.9,3.848129628
4,4.041588191
3.6,3.667384055
4,3.97449214
3.2,3.170316654
4,3.979881059
4.1,4.024895723
3.4,3.396879027
3.2,3.229527069
3.9,3.896015279
3.7,3.550055006
3.2,3.241109982
4,4.000088225
3.9,3.842618772
4.7,4.699879746
4.1,4.106742407
3.7,3.693414809
3.3,3.32760641
4.2,4.2046549
3.5,3.3766944
4.1,4.116312126
4.2,4.19990276
3.5,3.468391039
3.5,3.507174464
3.6,3.437594843
3.9,3.764456938
3.4,3.365122271
3.3,3.317953664
3.1,3.31459015
3.5,3.497809425
4.5,4.499525351
4.7,4.651643118
3.7,3.703045337
4.9,4.807627741
3.4,3.50636587
3.6,3.519912358
4.1,3.997164961
3.8,3.743760449
3.4,3.280946552
3.5,3.586266272
3.9,3.843930459
2.4,3.282675513
4.6,4.590044353
3.8,3.801205274
3.5,3.507174464
3.5,3.543239037
3.4,3.416481174
4.1,4.149422173
3.9,3.874146777
3.6,3.639424596
4.4,4.399618803
3.8,3.799752404
2.6,3.609479328
3.2,3.307606645
4,3.891098929
3.1,3.36922966
3.8,3.729724499
4.7,4.380717192
3.3,3.630600318
4,3.983536551
3.5,3.528332978
2.7,3.376208863
3.8,3.791559917
2.9,3.803717947
3.9,3.405147258
3.5,3.410920046
4,3.996526225
4.5,4.488322599
3,3.02345948
3.5,3.474061909
4.7,4.650276825
3.8,3.833012175
3.9,3.845906719
3.6,3.542318205
3.9,3.85378453
2.7,3.568567725
3.9,3.924906577
3.7,3.573750493
3.7,3.697672677
4.4,4.312816753
2.9,3.208884357
4.2,4.093133568
3.7,3.678519838
3.5,3.451328998
4,3.770178639
4.1,4.227140541
3.8,3.784870364
3.4,3.404824977
2.9,3.478440216
2.9,3.441525796
4.3,4.145550316
3.8,3.796168466
4.4,4.255129665
3.9,3.845946742
4.5,4.501470045
2.8,3.53619086
3.8,3.685382025
3.8,3.772380405
3.3,3.304145282
3.7,3.675122235
3.6,3.359371108
3.9,3.927672607
3.5,3.435550282
3.4,3.359172281
3.8,3.815347355
3.9,3.879579548
2.6,3.349303465
3.9,3.905071737
4.3,4.314260504
4.5,4.500548045
4.5,4.488234655
3.6,3.556850867
4.3,4.115728596
2.9,3.199620763
4.2,4.218418614
2.8,2.865747438
4.3,4.286747292
3.7,3.678956035
3.2,3.205662369
3.8,3.756430049
3.4,3.383275563
3.6,3.490975447
3,3.064563407
3.4,3.386243951
3.2,3.43328017
3.8,3.760788651
2.5,2.560457317
4.3,4.291184098
2.9,2.965816424
3.7,3.754415823
4.2,4.155303026
3.3,3.700755737
3.5,3.473467907
3.7,3.653261082
3.1,3.200800317
4.4,4.405580606
3.9,3.896400509
4,3.939035131
3.9,3.918648655
3.3,3.30420691
3.8,3.841834169
3.4,3.394225797
3.5,3.390065294
3.5,3.443973875
3.6,3.570710973
3.6,3.640270594
4.1,3.925891752
3.7,3.650019221
4.3,4.289889948
4,3.951718523
3.7,3.739395286
3.2,3.202792942
4,3.901095077
3.1,3.442577259
4.3,4.223593227
3.6,3.594135349
3.8,3.820375896
3.6,3.49724176
3.8,3.879501782
4.5,4.060688534
3.9,3.893974986
4.4,4.399381378
3.3,3.241762266
3.7,3.624974561
3.3,3.236192608
3.4,3.369852057
3.1,3.091795358
3.7,3.692630901
3.3,3.299653467
4.2,4.008409531
4.1,4.0404484
3.7,3.535308165
3.8,3.791396584
3.7,3.674525885
4.1,4.101158241
3.8,3.79494992
4.1,3.833016022
3.9,3.900906488
2.6,3.349303465
3.7,3.621120776
3.1,3.107594592
3.8,3.746124597
3,3.039062322
3.6,3.596603888
2.6,2.658054399
3.6,3.913829283
3.7,3.599980913
3.2,3.213426151
4.1,4.008866456
4.1,4.101306047
4.6,4.592241258
3.5,3.429672013
3.7,3.651043029
3.9,3.907873661
3.3,3.30712747
4.1,3.841791951
3.4,3.22773033
3.7,3.828490336
4,3.950805674
3.5,3.533453252
3.9,3.828385484
3.4,3.275710516
4.1,4.087915979
3.9,3.880891
3.8,3.773568305
3.6,3.488384331
2.7,3.549015141
2.8,3.695026301
2.9,3.145631764
3.6,3.52507688
4.1,3.992687949
4.1,4.097596175
4.1,4.106013498
3.5,3.584486017
4.3,4.300018254
3.8,3.891067302
2.7,3.119609214
3.9,3.894768225
4,4.095853891
3.8,3.772094191
2.4,2.948195002
3.9,3.76716999
3.2,3.229162533
3,3.472752501
4.3,4.300265
3.4,3.359869903
3.8,3.621392754
4.1,4.070177366
3.9,3.890370825
4.3,4.291281466
3.9,3.897360888
3.3,3.404748409
3.2,3.262857638
3.6,3.529966053
3.6,3.60294589
4.5,4.498535793
4,3.998371535
4.2,3.483687437
3.8,3.605013785
4,3.954447515
3.9,3.683744353
3.8,3.783552798
3.6,3.412962357
3.5,3.329197544
3.6,3.510301354
4,3.649007714
3.5,3.427154773
3.3,3.299880727
4,3.932549979
3.7,3.58697288
3.1,3.256098962
3.6,3.484723901
4.1,4.096753556
3.7,3.692317235
3.9,3.894161314
3.6,3.588595036
3.2,3.218151458
4.4,4.460831749
3.8,3.691230639
4.3,4.150647969
3.8,3.788316819
3.1,3.200239433
3.5,3.491638194
4,3.92210355
3.6,3.570797288
3.9,3.976475862
4,4.043968509
3,3.364431965
3.7,3.625083951
3.8,3.773323965
4.1,4.140571877
3.2,3.201807141
3.5,3.430772344
3.8,3.693131086
4,3.967945172
4.3,3.761707322
3.8,3.800370392
3.9,3.88527749
3.4,3.392874034
3.1,3.128728841
4.2,4.240995427
3.8,3.780798977
2.9,3.419806164
4.5,4.500977103
3.4,3.355019181
4.4,4.356819109
3.8,3.393733296
3.4,3.275453373
4,4.183175631
3.7,3.467925646
4.1,4.146705399
3.8,3.523422503
3.6,3.596740053
3.6,3.595555319
3.3,3.496490968
4,4.009284079
3.7,3.504011067
4.2,4.199980037
3.8,3.760357975
4,3.846610166
3.3,3.291128028
3.3,3.302066587
4,3.953223952
3.8,3.648177986
3.2,3.247517921
4.1,4.083621416
3.5,3.523378342
4.5,4.503358428
4,4.055492188
4,3.475123561
3.9,3.911074306
3.1,3.755521712
3.6,3.491452859
3.4,3.382926573
3.6,3.586516334
4.7,4.705045698
3.4,3.313110833
3.7,3.559584124
3.5,3.604793831
4.2,4.198192121
3.5,3.42222758
4.3,4.301444948
3.6,3.602474878
3.7,3.662131407
4.2,4.194139851
4.5,4.486523348
4,3.857005007
4.1,4.055125926
4.5,4.493578131
4.1,4.099345397
3.3,3.337244652
4.5,4.480859146
3.7,3.474415072
3.4,3.363996005
4.1,3.959603408
4.2,4.151128092
3.1,3.21266361
3.8,3.904702184
3.7,3.697146692
4.2,4.026165509
3.9,3.918286447
4.1,4.089131967
2.9,2.986290694
3.5,3.367803988
3.2,3.360702698
3.5,3.447846076
4.3,4.257932296
3.6,3.583977282
3.8,3.812891965
3.3,3.319124519
4.2,4.143874406
4.3,3.761707322
4,3.910560889
4.3,4.217108501
3.7,3.61410677
3.3,3.29349112
3.3,3.305785139
3.9,3.689637784
3.9,3.903517409
3.3,3.468462068
4.6,4.123851429
3.2,3.70259158
4.6,4.076451991
3.8,3.753418901
4,3.848813422
3.9,3.889396133
3.2,3.222942732
4,3.703637443
4,3.804359948
3.4,3.213213546
4.2,4.192476432
3.6,3.79422522
3.2,3.360418601
3.9,3.888066636
3.4,3.375431626
3.8,3.924718474
3.9,3.889292038
3.8,3.566072373
4.1,4.099365732
4,3.972552529
3.4,3.438911158
3.9,3.901523415
4,3.977684325
4.7,4.700679485
3.7,3.390254627
4,3.966644317
3.1,3.344506105
4.3,4.304694589
3.9,3.912081282
3.6,3.586451559
3.7,3.723290762
3.5,3.54501597
3.2,3.506589707
4.1,4.069941261
3.3,3.295894303
3.4,3.379294626
3.7,3.684294625
3.3,3.392241362
3.6,3.615718719
3.1,3.387232099
4.8,4.755957448
3.4,3.399006343
3.6,3.567333696
4.2,4.182870451
3,3.173710244
3.6,3.616668608
4.2,4.199836191
4,4.016714112
4.2,4.176440652
3.8,3.872417819
4,3.978684127
4,4.021710972
3.8,3.785742673
3.7,3.640710667
3.1,3.732337953
3.8,3.800494672
3.8,3.78771007
4.1,4.100519048
3.4,3.438789565
3.5,3.499730342
4,3.785145247
3.8,3.793256093
3.4,3.470172956
4,3.699852123
3.7,3.680181571
3.1,3.125736611
3.3,3.291128028
3.5,3.95780703
3.6,3.577173135
4,3.733942971
3.8,3.794204002
3.8,3.788094384
4.3,4.236517828
4.2,4.209681986
3.9,3.894767494
3.7,3.644456349
4.1,4.100226956
3.3,3.285387622
4.3,4.301260519
3.1,3.286945576
4,3.990402321
3.1,3.110648652
3.2,3.218810601
3.5,3.504824046
3.8,3.796426989
3.4,3.37902757
4.2,3.976565911
3.1,3.247517068
3.5,3.360285286
3.3,3.293521392
3.3,3.284177517
3.6,3.497499013
3.7,3.515191049
3.3,3.335724916
4.6,4.586252677
3.7,3.684820843
3.2,3.339688734
4.1,3.953181946
4.4,4.363756651
3.4,3.395933155
3.2,3.37336378
3.3,3.279157806
4.3,4.261313863
4.1,4.013408775
4,3.992485294
3,2.997058562
4.3,4.302651839
3.7,3.708618986
3.7,3.701233795
3.8,3.777145198
3.2,3.397325278
3.9,3.890142789
3.3,3.301165448
4.1,4.09799828
4.1,4.084346065
3.6,3.604671033
2.8,3.443707088
3.5,3.541941538
4.3,4.300828267
3.3,3.327990136
4,3.899510916
4.2,4.072636555
3.9,3.754812324
4.7,4.726903597
3.3,3.292077376
4,4.002980421
3.4,3.425897485
3.8,3.636242786
3.8,3.730353955
4.5,4.404186675
4.2,4.187949647
4,3.974991012
4.7,4.454801512
3.9,3.557228545
2.8,3.354667158
4.6,4.590046361
3.2,3.131642121
3.5,3.543219479
4.1,3.991217337
3.2,3.308227401
4.2,4.180342907
2.2,2.654972273
4,3.971679315
3.7,3.621120776
2.9,3.036707071
3.9,3.891837941
3.9,3.804569241
3.8,3.642779283
4.5,4.300232247
3.8,3.807203907
3.3,3.316249389
3.9,3.884695692
4.1,4.072643508
3.8,3.79767542
3.4,3.352335699
3.5,3.516912721
3.2,3.513081502
3,3.41364347
4.1,4.155367059
3.8,3.739724123
3.7,3.66336289
3.5,3.490550968
4,3.953736074
4,3.888651047
4.3,4.269853491
3.6,3.396249339
3.5,3.528459393
4,3.982200798
3.6,3.594740305
3.2,3.311181682
3.6,3.609673858
3.5,3.444883637
2.7,3.297030081
4,3.649007714
4.3,4.275182308
3.4,3.27761491
2.4,2.754279421
3.8,3.802207563
3.3,3.381885884
3.7,3.700614314
3.9,3.896252041
3.4,3.462390294
3.6,3.559434893
4,3.967145434
3.1,3.202794339
4.4,4.40119042
3.4,3.284059147
4.2,4.201353663
3.6,3.608288463
4.4,4.351131511
4.2,4.197933102
3.8,3.80110883
3.8,3.825621634
3.1,3.129907887
3.3,3.549569679
3.4,3.316320316
3.2,3.3487085
4,3.949087848
3.7,3.771088143
4,3.88912769
3.4,3.405532138
3.3,3.288742247
4,3.876803365
4.3,4.297677721
3.7,3.593709874
3.8,3.74070953
2.7,3.50849605
3.2,3.27104679
3.5,3.480419215
3.3,3.311805063
3.1,3.118236681
3.8,3.766815242
3.4,3.355156893
3.8,3.70341418
3.2,3.336053161
3.5,3.487985176
3.5,3.445177624
4.1,4.07054712
4.6,4.451069254
3.5,3.521066003
4.7,4.565948737
4.2,4.002223009
3.2,3.359378998
3.3,3.321884655
3.5,3.497268838
3.6,3.577295927
3.5,3.514081091
3.8,3.789041049
3.8,3.752685659
3.7,3.707245048
2.8,3.607107737
4.3,4.241466394
3.4,3.354823055
3.1,3.533484986
4.3,4.299985664
3.2,3.19438641
2.6,3.156921858
3.7,3.743182995
3.1,3.298155581
3.3,3.407164781
3.9,3.72070904
4.2,4.185821035
3.1,3.138394029
3.1,3.267768259
3.5,3.516067149
3.1,3.118236681
4,3.86388811
3.9,3.587016448
4.5,4.498047618
3.7,3.288311343
3.7,3.703392096
3,3.003421657
4.3,4.235583767
4.1,3.324025885
3.3,3.355646114
4.3,4.247504055
4.1,4.098156945
4.1,4.088429457
3.7,3.661944203
3.7,3.719111336
3.8,3.556564209
3.9,3.889662034
3.8,3.793104268
3.3,3.291377921
3.7,3.587522188
4.4,4.396240786
2.8,3.276886912
3.9,3.91166148
4.4,4.387514225
3.8,3.698833094
3.3,3.242499267
3.9,3.899269596
3.6,3.600646035
4.4,4.219772255
2.9,3.084085916
4.2,4.202497734
4,3.745511739
4.2,4.197153617
2.7,3.426635118
3.4,3.366066194
4.1,4.10014381
2.4,2.475088931
4,3.950187509
2.7,3.095484006
3.4,3.38770254
3.6,3.593047227
3.2,3.202282503
4,4.000758061
4,4.132631283
3.6,3.587702461
2.9,3.026010395
3.6,3.784439841
3,3.145280705
4.1,4.090810727
2.8,2.837830313
3.5,3.570787783
3.1,3.242843446
3.7,3.732741643
3.2,3.348664678
2.6,3.01792211
4.1,4.104832658
3.9,3.766843431
3.7,3.733716971
3.6,3.606745045
3.6,3.524541817
4,3.846015939
4.2,4.199383802
4,4.00693033
3.7,3.56470447
3,3.152468371
3.2,3.456237266
3.6,3.653823056
3.9,3.89030235
3.7,3.687245118
2.5,2.560783315
3.6,3.580578613
3.2,3.217715793
4.1,4.067732673
3.1,3.510234689
3.5,3.457632951
3.7,3.663978369
3.5,3.446582633
4.1,3.894909065
3,3.115690803
2.9,3.192735255
3.3,3.581938157
3.3,3.274136125
3.6,3.531417284
4.4,4.404824891
4.1,4.088010128
3.8,3.791968192
4.4,4.398671279
3.7,3.718953224
3.8,3.721967069
3.5,3.507174464
3.9,3.853328894
3.7,3.624438418
3.7,3.603258892
3.4,3.552256534
